Data Number,Motor 1 Position,Motor 2 Position,Motor 3 Position,Motor 4 Position,Frequency (MHz),Real Impedance (Ohms),Imaginary Impedance (Ohms),Color
,22,0,190,1,18.5,12.214092774517828,-58.727227756731786,#2ecc71
,32,0,190,1,18.5,11.800884766558074,-58.91711086207195,#2ecc71
,42,0,190,1,18.5,11.379530593218714,-59.090215403485615,#2ecc71
,52,0,190,1,18.5,11.009347776427067,-58.98334624871341,#2ecc71
,62,0,190,1,18.5,10.819264300859562,-59.00472667794425,#2ecc71
,72,0,190,1,18.5,10.597839501443811,-59.103699289519966,#2ecc71
,82,0,190,1,18.5,10.375746641272999,-59.12618409772983,#2ecc71
,92,0,190,1,18.5,10.200836354630995,-58.96823329942265,#2ecc71
,102,0,190,1,18.5,10.123707891840114,-58.86034217883386,#2ecc71
,112,0,190,1,18.5,9.87008546276513,-58.933814218923054,#2ecc71
,122,0,190,1,18.5,9.898848315538718,-58.73655896221124,#2ecc71
,132,0,190,1,18.5,9.780258082109443,-58.810093550921614,#2ecc71
,142,0,190,1,18.5,9.690667911967848,-58.687212607450306,#2ecc71
,152,0,190,1,18.5,9.64276540238558,-58.72213553970511,#2ecc71
,162,0,190,1,18.5,9.551471950362593,-58.66138475442634,#2ecc71
,172,0,190,1,18.5,9.607862759819657,-58.53336014552143,#2ecc71
,182,0,190,1,18.5,9.501726230355448,-58.57577585400689,#2ecc71
,192,0,190,1,18.5,9.494636366174571,-58.49723570242042,#2ecc71
,202,0,190,1,18.5,9.611484678669953,-58.84542641494302,#2ecc71
,-1,0,200,1,18.5,11.884545726770444,-56.39060532718285,#e74c3c
,9,0,200,1,18.5,11.723510373438291,-56.726822818686635,#e74c3c
,19,0,200,1,18.5,11.355026909181587,-57.15402546924586,#e74c3c
,29,0,200,1,18.5,11.11610555020305,-57.467762491840034,#e74c3c
,39,0,200,1,18.5,10.735597633618632,-57.57632731787727,#e74c3c
,49,0,200,1,18.5,10.415916789181829,-57.600343095825565,#e74c3c
,59,0,200,1,18.5,10.355061013975096,-57.77813641704233,#e74c3c
,69,0,200,1,18.5,9.946611272359004,-57.67981058354997,#e74c3c
,79,0,200,1,18.5,9.903273819193869,-57.70278756946154,#e74c3c
,89,0,200,1,18.5,9.718114502372066,-57.49424810161848,#e74c3c
,98,0,200,1,18.5,9.565849345038908,-57.47427298870803,#e74c3c
,109,0,200,1,18.5,9.459483505924794,-57.49583785462668,#e74c3c
,119,0,200,1,18.5,9.418281830125617,-57.383613108902004,#e74c3c
,129,0,200,1,18.5,9.382449413201554,-57.35896865659678,#e74c3c
,138,0,200,1,18.5,9.17785782235634,-57.29325159057813,#e74c3c
,148,0,200,1,18.5,9.153232083548907,-57.226202896625814,#e74c3c
,158,0,200,1,18.5,9.229921137194045,-57.220952436978756,#e74c3c
,168,0,200,1,18.5,9.165028462001663,-57.13136417134338,#e74c3c
,178,0,200,1,18.5,9.127604345450392,-57.1972499377065,#e74c3c
,188,0,200,1,18.5,9.17056966535543,-57.21535453033114,#e74c3c
,198,0,200,1,18.5,9.225141734389961,-57.14962307632631,#e74c3c
