Data Number,Motor 1 Position,Motor 2 Position,Motor 3 Position,Motor 4 Position,Frequency (MHz),Real Impedance (Ohms),Imaginary Impedance (Ohms),Color
,108,54,0,0,18.5,87.40597134723613,8.57514101183473,#f1c40f
,115,54,0,0,18.5,94.2411691135365,5.258945999214403,#f1c40f
,122,54,0,0,18.5,100.53149172165857,0.6988294670084815,#f1c40f
,130,54,0,0,18.5,106.59081966478247,-4.6332983194898025,#f1c40f
,136,54,0,0,18.5,111.13452305393156,-10.722599297301562,#f1c40f
,143,54,0,0,18.5,115.06693173242336,-17.894135212433852,#f1c40f
,150,54,0,0,18.5,118.06940070539329,-24.98467983433126,#f1c40f
,157,54,0,0,18.5,119.16335601344856,-33.17607394001936,#f1c40f
,164,54,0,0,18.5,119.27196993721088,-40.29408552693911,#f1c40f
,171,54,0,0,18.5,118.45489625356912,-46.72518719926998,#f1c40f
,178,54,0,0,18.5,117.17790014276508,-52.764328822844774,#f1c40f
,185,54,0,0,18.5,117.74762782351316,-51.82153335033843,#f1c40f
,47,57,0,0,18.5,39.42549512003384,1.248049810967095,#3498db
,53,57,0,0,18.5,42.592072057951796,2.6663575230852716,#3498db
,60,57,0,0,18.5,46.58196841660964,4.156113235293956,#3498db
,67,57,0,0,18.5,51.31765104748631,5.285343480023621,#3498db
,74,57,0,0,18.5,56.54977551223184,5.9137489926835975,#3498db
,82,57,0,0,18.5,62.30604778900974,5.9362387277386475,#3498db
,88,57,0,0,18.5,68.11695852487175,5.091033431483401,#3498db
,95,57,0,0,18.5,74.59415631808248,3.234340010703188,#3498db
,102,57,0,0,18.5,80.56177349669957,0.19623083653285997,#3498db
,109,57,0,0,18.5,86.86538476029138,-3.888626351672696,#3498db
,116,57,0,0,18.5,91.7578691813525,-8.656496399622338,#3498db
,123,57,0,0,18.5,96.11652134422089,-14.776411187174409,#3498db
,130,57,0,0,18.5,99.60082431755876,-21.50433071909537,#3498db
,137,57,0,0,18.5,101.54893233766937,-28.528174441331366,#3498db
,144,57,0,0,18.5,102.26447314243437,-35.27958266596308,#3498db
,151,57,0,0,18.5,102.18633880410745,-42.39957013015977,#3498db
,158,57,0,0,18.5,100.74777507020812,-48.90434432735285,#3498db
,165,57,0,0,18.5,98.65660672659675,-54.11013335044895,#3498db
,172,57,0,0,18.5,96.66330028230978,-58.75258924327248,#3498db
,179,57,0,0,18.5,93.83952564527813,-62.87530799211897,#3498db
,186,57,0,0,18.5,95.1329891561426,-61.11195991179574,#3498db
,48,60,0,0,18.5,39.41372483310331,-0.11832615450134419,#e74c3c
,55,60,0,0,18.5,42.61885296743526,0.8779780834111174,#e74c3c
,62,60,0,0,18.5,46.93572457057519,1.9125126192468482,#e74c3c
,69,60,0,0,18.5,51.73975020470189,2.1956321355695727,#e74c3c
,76,60,0,0,18.5,57.04689006697045,1.986131793939579,#e74c3c
,83,60,0,0,18.5,62.52094096520889,0.9699903480883717,#e74c3c
,90,60,0,0,18.5,68.21999797170913,-1.2131955551007108,#e74c3c
,97,60,0,0,18.5,73.77470265688945,-4.419270438780323,#e74c3c
,104,60,0,0,18.5,79.04225646660873,-8.617706821910504,#e74c3c
,111,60,0,0,18.5,83.60614676499407,-13.702156795068294,#e74c3c
,118,60,0,0,18.5,86.94609951195457,-19.701697495808446,#e74c3c
,125,60,0,0,18.5,89.40979800684578,-25.961979638369083,#e74c3c
,132,60,0,0,18.5,90.30311906583825,-32.81072146404052,#e74c3c
,139,60,0,0,18.5,90.48193625073039,-38.969233960146106,#e74c3c
,146,60,0,0,18.5,89.46109741687648,-45.33751995918236,#e74c3c
,152,60,0,0,18.5,87.29553913033577,-50.89870316346944,#e74c3c
,160,60,0,0,18.5,84.72638036946822,-55.52133558015418,#e74c3c
,166,60,0,0,18.5,82.10225377905368,-59.39861622203584,#e74c3c
,174,60,0,0,18.5,79.0002771417711,-62.49909561232829,#e74c3c
,180,60,0,0,18.5,77.0586463129648,-64.75051129447529,#e74c3c
,188,60,0,0,18.5,79.05181896183633,-62.7445414128199,#e74c3c
,46,63,0,0,18.5,37.38283497527786,-2.203492219998458,#1abc9c
,53,63,0,0,18.5,40.49804997674768,-1.5171332110593228,#1abc9c
,60,63,0,0,18.5,44.547645128751306,-1.0459285519909574,#1abc9c
,67,63,0,0,18.5,49.074778021901075,-1.2052130990286583,#1abc9c
,74,63,0,0,18.5,54.02824810548201,-2.08662971352426,#1abc9c
,81,63,0,0,18.5,59.12927163534285,-3.811602389043542,#1abc9c
,88,63,0,0,18.5,64.1132540490357,-6.594040973343205,#1abc9c
,95,63,0,0,18.6,68.34143725648165,-13.52170070497858,#1abc9c
,95,63,0,0,18.5,68.86060648330272,-10.309034931948108,#1abc9c
,102,63,0,0,18.5,72.95762970472538,-15.137822331325424,#1abc9c
,109,63,0,0,18.5,75.95047026446518,-20.531712881772513,#1abc9c
,116,63,0,0,18.5,78.01362458988582,-26.64588623375017,#1abc9c
,123,63,0,0,18.5,78.64205082959587,-32.342349736856406,#1abc9c
,130,63,0,0,18.5,78.55100519033184,-38.2426467725251,#1abc9c
,137,63,0,0,18.5,77.32064453467008,-43.88874766283182,#1abc9c
,144,63,0,0,18.5,75.30193664605657,-48.64948451229327,#1abc9c
,150,63,0,0,18.5,72.78140897771532,-52.75886882775839,#1abc9c
,158,63,0,0,18.5,69.87157508886995,-56.121986475376794,#1abc9c
,164,63,0,0,18.5,67.02910651590977,-59.02796340558511,#1abc9c
,172,63,0,0,18.5,64.07921169580806,-60.96215141195526,#1abc9c
,178,63,0,0,18.5,61.58093454852079,-62.36510525454251,#1abc9c
,186,63,0,0,18.5,62.38640545417279,-61.96041672643666,#1abc9c
,48,66,0,0,18.5,36.99986652203972,-3.4057896396452785,#f39c12
,54,66,0,0,18.5,39.90516226969287,-3.0007205731177247,#f39c12
,61,66,0,0,18.5,44.02088807795962,-3.0268528045757206,#f39c12
,68,66,0,0,18.5,48.47893061901062,-3.7627097180714646,#f39c12
,75,66,0,0,18.5,53.05788823649929,-5.319230712477626,#f39c12
,82,66,0,0,18.5,57.74458205500594,-7.7744241579423,#f39c12
,89,66,0,0,18.5,62.0347148292732,-11.218090573459522,#f39c12
,96,66,0,0,18.5,65.88471750110104,-15.590586531270922,#f39c12
,103,66,0,0,18.5,68.56609181219474,-20.741336831601203,#f39c12
,110,66,0,0,18.5,70.40459402716512,-26.280959512536846,#f39c12
,117,66,0,0,18.5,70.94604766895017,-31.77560777331801,#f39c12
,124,66,0,0,18.5,70.60033616619609,-37.31964587701283,#f39c12
,131,66,0,0,18.5,69.3163737738374,-42.06360105797855,#f39c12
,138,66,0,0,18.5,67.36737166680052,-46.64746438808979,#f39c12
,145,66,0,0,18.5,64.90573927684711,-50.24033901020403,#f39c12
,152,66,0,0,18.5,62.0941397095486,-53.170242553969814,#f39c12
,158,66,0,0,18.5,59.16899873444201,-55.527478982248645,#f39c12
,165,66,0,0,18.5,56.66808530617731,-57.49151760793279,#f39c12
,172,66,0,0,18.5,54.038050908698665,-58.67296765864938,#f39c12
,180,66,0,0,18.5,51.72168559936605,-59.68547254516579,#f39c12
,187,66,0,0,18.5,53.06884185306411,-59.1316571287382,#f39c12
