Data Number,Motor 1 Position,Motor 2 Position,Motor 3 Position,Motor 4 Position,Frequency (MHz),Real Impedance (Ohms),Imaginary Impedance (Ohms),Color
,139,170,-1,1,18.5,6.96394101035788,-7.024719314703628,#f1c40f
,149,170,-1,1,18.5,6.860921305862116,-6.960644638144121,#f1c40f
,159,170,-1,1,18.5,6.710707636027493,-6.883591673436122,#f1c40f
,169,170,-1,1,18.5,6.6217921453837,-6.793561992771061,#f1c40f
,179,170,-1,1,18.5,6.520038319310277,-6.847365481984747,#f1c40f
,189,170,-1,1,18.5,6.6328257746490475,-6.854954549644786,#f1c40f
,199,170,-1,1,18.5,6.75479871760482,-6.939178206134004,#f1c40f
,0,180,-1,1,18.5,7.6068899776609955,-1.9924377683402157,#3498db
,10,180,-1,1,18.5,8.121934323944174,-2.1478650730446045,#3498db
,20,180,-1,1,18.5,8.683309737889456,-2.489923245082992,#3498db
,30,180,-1,1,18.5,9.114226465414033,-2.983670561936339,#3498db
,39,180,-1,1,18.5,9.366146278678748,-3.6512771215682314,#3498db
,49,180,-1,1,18.5,9.436115330762902,-4.36209936954612,#3498db
,59,180,-1,1,18.5,9.222592682963116,-5.01079098830716,#3498db
,70,180,-1,1,18.5,8.779555341246914,-5.495299188459139,#3498db
,79,180,-1,1,18.5,8.372642791668873,-5.804518860757151,#3498db
,89,180,-1,1,18.5,7.950455489010465,-5.919760367700062,#3498db
,99,180,-1,1,18.5,7.626893859554731,-6.0432411032386435,#3498db
,109,180,-1,1,18.5,7.272255676985651,-6.059022909625027,#3498db
,119,180,-1,1,18.5,7.05996122046413,-6.022759641873854,#3498db
,129,180,-1,1,18.5,6.849128760611262,-5.921100288372872,#3498db
,139,180,-1,1,18.5,6.677547874330449,-5.874269648642428,#3498db
,149,180,-1,1,18.5,6.547380269410269,-5.854673490609561,#3498db
,159,180,-1,1,18.5,6.478346616129391,-5.726446106895961,#3498db
,169,180,-1,1,18.5,6.356638530071322,-5.638942999906416,#3498db
,179,180,-1,1,18.5,6.328243985485904,-5.639869082983937,#3498db
,189,180,-1,1,18.5,6.383334655559214,-5.700516685782304,#3498db
,199,180,-1,1,18.5,6.450435349260041,-5.802021559604198,#3498db
,0,190,-1,1,18.5,7.332949888247776,-1.647100447255278,#e74c3c
,10,190,-1,1,18.5,7.809585378550722,-1.717461782478897,#e74c3c
,20,190,-1,1,18.5,8.231995147478704,-2.0029874990307985,#e74c3c
,30,190,-1,1,18.5,8.632976793800028,-2.4188935861278447,#e74c3c
,39,190,-1,1,18.5,8.859825856524916,-3.068251827458061,#e74c3c
,49,190,-1,1,18.5,8.771556131764813,-3.6882723320297233,#e74c3c
,59,190,-1,1,18.5,8.635180353133721,-4.219770533262396,#e74c3c
,70,190,-1,1,18.5,8.299187027622137,-4.651513269879592,#e74c3c
,79,190,-1,1,18.5,7.918854663968053,-4.925119256777551,#e74c3c
,89,190,-1,1,18.5,7.53810763342122,-5.105027616122077,#e74c3c
,99,190,-1,1,18.5,7.232369687924411,-5.154229610764018,#e74c3c
,109,190,-1,1,18.5,6.951382796760419,-5.048121422480255,#e74c3c
,119,190,-1,1,18.5,6.771387205949839,-5.052426096734819,#e74c3c
,129,190,-1,1,18.5,6.552048143880422,-4.979357971462905,#e74c3c
,139,190,-1,1,18.5,6.452654337194476,-4.979290072555539,#e74c3c
,149,190,-1,1,18.5,6.333133812270426,-4.876312898419654,#e74c3c
,159,190,-1,1,18.5,6.2416692871656325,-4.8007840058089695,#e74c3c
,169,190,-1,1,18.5,6.228424271270678,-4.731206936317511,#e74c3c
,179,190,-1,1,18.5,6.111135028140332,-4.7491952946161575,#e74c3c
,189,190,-1,1,18.5,6.190002248508476,-4.781094080108872,#e74c3c
,199,190,-1,1,18.5,6.3142530074745205,-4.831558971940868,#e74c3c
,0,200,-1,1,18.5,7.14550615582548,-1.1812377111263967,#1abc9c
,10,200,-1,1,18.5,7.496493808571531,-1.3440025358655248,#1abc9c
,20,200,-1,1,18.5,8.006092458217834,-1.5877986226136684,#1abc9c
,30,200,-1,1,18.5,8.310301075115738,-2.0080104806291956,#1abc9c
,39,200,-1,1,18.5,8.467241527222246,-2.5147318719444107,#1abc9c
,49,200,-1,1,18.5,8.466079348294606,-3.0894166878707243,#1abc9c
,59,200,-1,1,18.5,8.316102283877454,-3.5877633866932066,#1abc9c
,70,200,-1,1,18.5,7.941432034940448,-3.95823638039086,#1abc9c
,79,200,-1,1,18.5,7.614888126914359,-4.148452940732528,#1abc9c
,89,200,-1,1,18.5,7.271188823647888,-4.277968415422648,#1abc9c
,99,200,-1,1,18.5,7.005997421479023,-4.3125418045361545,#1abc9c
,109,200,-1,1,18.5,6.759652717046058,-4.368146652610031,#1abc9c
,119,200,-1,1,18.5,6.543391184689856,-4.304477893446009,#1abc9c
,129,200,-1,1,18.5,6.421189977593157,-4.244099914577067,#1abc9c
,139,200,-1,1,18.5,6.295536345593487,-4.195519917121665,#1abc9c
,149,200,-1,1,18.5,6.182378503324335,-4.135290454204177,#1abc9c
,159,200,-1,1,18.5,6.109313014400905,-4.088459356308532,#1abc9c
,169,200,-1,1,18.5,6.037973806830469,-4.059874870923517,#1abc9c
,169,200,-1,1,18.5,6.062939342455343,-3.997392583157557,#1abc9c
,179,200,-1,1,18.5,5.972958524398161,-3.9935486814079777,#1abc9c
,189,200,-1,1,18.5,6.048750807711109,-4.053760319262158,#1abc9c
,199,200,-1,1,18.5,6.14434426954369,-4.115071783835273,#1abc9c
