Data Number,Motor 1 Position,Motor 2 Position,Motor 3 Position,Motor 4 Position,Frequency (MHz),Real Impedance (Ohms),Imaginary Impedance (Ohms),Color
,199,90,0,0,18.5,19.126577008222853,-20.73288466637636,#3498db
,0,80,0,0,18.5,25.067905826908994,-7.7612395245819705,#e74c3c
,10,80,0,0,18.5,22.218273879244716,-6.433070041457124,#e74c3c
,20,80,0,0,18.5,19.592945362563032,-5.968481430542702,#e74c3c
,30,80,0,0,18.5,17.349018350376895,-6.262157942700831,#e74c3c
,40,80,0,0,18.5,15.489223749113872,-6.658911841080726,#e74c3c
,50,80,0,0,18.5,13.916262558961948,-7.324809483438163,#e74c3c
,59,80,0,0,18.5,12.80663004975743,-8.026663119743771,#e74c3c
,69,80,0,0,18.5,12.21641361752673,-8.41275281287478,#e74c3c
,79,80,0,0,18.5,12.80676960416895,-8.019985278921624,#e74c3c
,89,80,0,0,18.5,14.171878444295997,-7.251422529489805,#e74c3c
,99,80,0,0,18.5,15.91064457132646,-6.588748801333559,#e74c3c
,109,80,0,0,18.5,18.00909881453017,-6.218216165073476,#e74c3c
,119,80,0,0,18.5,20.444288069391256,-6.331516664117058,#e74c3c
,129,80,0,0,18.5,23.13150482218836,-7.0383776239240845,#e74c3c
,139,80,0,0,18.5,25.724547331423917,-8.712467775573568,#e74c3c
,149,80,0,0,18.5,27.885227772421644,-11.32246636965894,#e74c3c
,159,80,0,0,18.5,29.167325555267322,-14.560855733070285,#e74c3c
,169,80,0,0,18.5,29.444346719185376,-18.01885878971368,#e74c3c
,179,80,0,0,18.5,28.621335973094794,-21.10349642463822,#e74c3c
,189,80,0,0,18.5,27.18873695663991,-23.488318927478673,#e74c3c
,199,80,0,0,18.5,25.4058100523823,-25.300715177274764,#e74c3c
,0,69,0,0,18.5,29.296738308738842,-6.741650304461677,#f39c12
,9,69,0,0,18.5,25.63914749913055,-5.9040847610027205,#f39c12
,19,69,0,0,18.5,22.423396633039708,-6.006235963112805,#f39c12
,29,69,0,0,18.5,19.738087333083623,-6.564172607237779,#f39c12
,39,69,0,0,18.5,17.651290802793167,-7.40620552992515,#f39c12
,49,69,0,0,18.5,15.89015161443176,-8.387759077866399,#f39c12
,59,69,0,0,18.5,14.575604778717935,-9.39316577516566,#f39c12
,69,69,0,0,18.5,13.911119136014781,-9.976043436102552,#f39c12
,79,69,0,0,18.5,14.506628555285559,-9.511440876923555,#f39c12
,89,69,0,0,18.5,16.04380681398672,-8.409641479191844,#f39c12
,99,69,0,0,18.5,18.009934024852445,-7.307510530687225,#f39c12
,109,69,0,0,18.5,20.437914459951287,-6.5229986675245115,#f39c12
,119,69,0,0,18.5,23.26813871352224,-6.202159804335923,#f39c12
,129,69,0,0,18.5,26.608204003577722,-6.47910541389506,#f39c12
,139,69,0,0,18.5,30.135370477105013,-7.630590186807816,#f39c12
,149,69,0,0,18.5,33.46871703232354,-9.89825886719618,#f39c12
,159,69,0,0,18.5,36.32867688139962,-13.489922268337494,#f39c12
,169,69,0,0,18.5,38.032694709073766,-17.703870208703375,#f39c12
,179,69,0,0,18.5,38.22811864842251,-22.11327766577937,#f39c12
,189,69,0,0,18.5,37.296412497229035,-25.93616497767644,#f39c12
,199,69,0,0,18.5,35.538952821778906,-29.418320157942805,#f39c12
,0,59,0,0,18.5,33.94078357080972,-4.26224901949817,#f1c40f
,9,59,0,0,18.5,29.469017675077332,-4.485225715485812,#f1c40f
,19,59,0,0,18.5,25.76194878027644,-5.346073649983836,#f1c40f
,29,59,0,0,18.5,22.800974413280347,-6.604937144575691,#f1c40f
,39,59,0,0,18.5,20.30498175079401,-8.07096773586923,#f1c40f
,49,59,0,0,18.5,18.48778668413072,-9.56174626561992,#f1c40f
,59,59,0,0,18.5,17.00046781517092,-10.977645520398475,#f1c40f
,69,59,0,0,18.5,16.225556105904097,-11.877231420742756,#f1c40f
,79,59,0,0,18.5,16.796031933770752,-11.14992553386945,#f1c40f
,89,59,0,0,18.5,18.579280909102142,-9.498936454418873,#f1c40f
,99,59,0,0,18.5,20.740506494915433,-7.866141249440407,#f1c40f
,109,59,0,0,18.5,23.484860929261536,-6.461211426552862,#f1c40f
,119,59,0,0,18.5,26.703360299665736,-5.371326738340534,#f1c40f
,129,59,0,0,18.5,30.570489806027958,-4.764194250500212,#f1c40f
,139,59,0,0,18.5,35.06570446021543,-5.007879101715206,#f1c40f
,149,59,0,0,18.5,39.91722307149932,-6.234356297049033,#f1c40f
,159,59,0,0,18.5,44.74309156613988,-9.093233640767167,#f1c40f
,169,59,0,0,18.5,48.92339021895537,-13.371438710032162,#f1c40f
,179,59,0,0,18.5,51.691520840077665,-18.692052589084206,#f1c40f
,189,59,0,0,18.5,52.874315570989644,-24.401691473339476,#f1c40f
,199,59,0,0,18.5,52.40831329358946,-30.28569230866064,#f1c40f
