Data Number,Motor 1 Position,Motor 2 Position,Motor 3 Position,Motor 4 Position,Frequency (MHz),Real Impedance (Ohms),Imaginary Impedance (Ohms),Color
,116,0,0,51,18.5,39.52756068126284,104.69762219239796,#3498db
,123,0,0,51,18.5,39.50276313162894,106.52744249162596,#3498db
,130,0,0,51,18.5,39.82016077672816,109.21126689047374,#3498db
,137,0,0,51,18.5,40.21231129257401,111.5635312601299,#3498db
,144,0,0,51,18.5,40.644504598913926,112.95987909238593,#3498db
,151,0,0,51,18.5,40.90048405377908,115.24709392349818,#3498db
,158,0,0,51,18.5,41.21039662013464,117.80286728375597,#3498db
,165,0,0,51,18.5,41.78024424531361,119.32409831376557,#3498db
,172,0,0,51,18.5,42.63148630143417,121.19405191715364,#3498db
,179,0,0,51,18.5,42.491696302429354,122.19717837600182,#3498db
,186,0,0,51,18.5,41.94816021803861,120.154230765023,#3498db
,48,0,0,54,18.5,40.81411248583416,79.77931219647941,#e74c3c
,55,0,0,54,18.5,40.437091369094105,82.35655693526671,#e74c3c
,62,0,0,54,18.5,40.14998578567666,85.71232648654846,#e74c3c
,69,0,0,54,18.5,39.7208240438884,89.38731430083313,#e74c3c
,76,0,0,54,18.5,39.97017226766286,92.46101128504536,#e74c3c
,83,0,0,54,18.5,39.64288921551451,95.25652069933895,#e74c3c
,90,0,0,54,18.5,39.6528067340472,98.31383771826508,#e74c3c
,97,0,0,54,18.5,39.74612711767056,100.95078822343999,#e74c3c
,104,0,0,54,18.5,40.019486920776565,103.61942596658986,#e74c3c
,111,0,0,54,18.5,40.19918063480039,106.32891027073184,#e74c3c
,118,0,0,54,18.5,39.78593362541066,108.49834521493565,#e74c3c
,125,0,0,54,18.5,40.493339011094726,110.95584249844237,#e74c3c
,132,0,0,54,18.5,40.88822349694458,113.31360138803541,#e74c3c
,139,0,0,54,18.5,41.25594799684571,115.4785242971493,#e74c3c
,145,0,0,54,18.5,41.53819979406792,117.74684114380294,#e74c3c
,152,0,0,54,18.5,41.943209668955824,119.55906761753641,#e74c3c
,159,0,0,54,18.5,42.17160015330818,121.75301122447668,#e74c3c
,167,0,0,54,18.5,42.78044711407705,123.45708674858538,#e74c3c
,173,0,0,54,18.5,42.83885625812828,124.95101314560995,#e74c3c
,181,0,0,54,18.5,43.07937681940255,125.37109364373866,#e74c3c
,187,0,0,54,18.5,42.11594677756309,123.74444268296327,#e74c3c
,49,0,0,57,18.5,41.606346981138735,83.58963726801596,#1abc9c
,56,0,0,57,18.5,41.02460882625171,86.52033384594169,#1abc9c
,63,0,0,57,18.5,40.70832003112271,89.97869944791815,#1abc9c
,70,0,0,57,18.5,40.10140671520414,92.82348743175274,#1abc9c
,77,0,0,57,18.5,40.152811020366485,96.09629219675232,#1abc9c
,84,0,0,57,18.5,39.98718691180582,99.22948324966015,#1abc9c
,91,0,0,57,18.5,40.07587230556254,101.84612640026428,#1abc9c
,98,0,0,57,18.5,40.20357807650326,104.94611619722316,#1abc9c
,105,0,0,57,18.5,40.68238839068403,107.3341989164582,#1abc9c
,112,0,0,57,18.5,40.67585086998121,109.66330794677997,#1abc9c
,119,0,0,57,18.5,40.725985591299704,112.82911469668142,#1abc9c
,126,0,0,57,18.5,40.78783992886455,114.82601597169787,#1abc9c
,133,0,0,57,18.5,41.558160379025885,117.52689330596262,#1abc9c
,140,0,0,57,18.5,41.67436739736821,119.11367542452945,#1abc9c
,147,0,0,57,18.5,42.57426649104721,121.80598523392672,#1abc9c
,153,0,0,57,18.5,42.305118770949576,123.81099346034455,#1abc9c
,160,0,0,57,18.5,42.94641583102621,125.3486353085001,#1abc9c
,167,0,0,57,18.5,43.81178355724278,127.21673951579535,#1abc9c
,175,0,0,57,18.5,43.91673693684478,128.90092080450458,#1abc9c
,182,0,0,57,18.5,43.84256211127128,128.96230107478655,#1abc9c
,189,0,0,57,18.5,43.37544904933984,126.74777612587546,#1abc9c
,46,0,0,60,18.5,42.13567471815226,85.35447575393523,#f39c12
,53,0,0,60,18.5,41.61585612659212,88.21295272745789,#f39c12
,60,0,0,60,18.5,41.31532282459239,91.80768692679659,#f39c12
,67,0,0,60,18.5,41.160449403002595,95.0202913090269,#f39c12
,74,0,0,60,18.5,40.681996641013164,98.35536129859521,#f39c12
,81,0,0,60,18.5,40.94944309529846,101.47487105178148,#f39c12
,88,0,0,60,18.5,40.71842285984255,103.786079749643,#f39c12
,95,0,0,60,18.5,40.920255606331985,107.27198980103903,#f39c12
,102,0,0,60,18.5,40.934907499334734,109.88401991719556,#f39c12
,109,0,0,60,18.5,41.31327853744252,112.30874842483489,#f39c12
,116,0,0,60,18.5,41.154319654607555,114.8407358939519,#f39c12
,123,0,0,60,18.5,41.66834753797899,117.27197403826317,#f39c12
,130,0,0,60,18.5,41.834857266753026,119.89312414061206,#f39c12
,137,0,0,60,18.5,42.591831644358564,121.90982585190847,#f39c12
,143,0,0,60,18.5,42.92892495708339,123.89226659072283,#f39c12
,150,0,0,60,18.5,43.574377418762424,126.49351051709317,#f39c12
,157,0,0,60,18.5,43.46881423459095,128.07404267157278,#f39c12
,165,0,0,60,18.5,43.746425676751265,129.91749166096344,#f39c12
,171,0,0,60,18.5,44.31696101802654,131.8218375023521,#f39c12
,179,0,0,60,18.5,43.88267230746916,132.654611098386,#f39c12
,185,0,0,60,18.5,43.85120942329899,131.2167912608425,#f39c12
,47,0,0,63,18.5,42.514495106254664,89.68722328388913,#1abc9c
,54,0,0,63,18.5,42.435520803552244,92.1601134150206,#1abc9c
,61,0,0,63,18.5,41.973612744003624,95.84531690043974,#1abc9c
,68,0,0,63,18.5,41.723296799215504,98.92006440790352,#1abc9c
,75,0,0,63,18.5,41.62391252483602,102.39521982961034,#1abc9c
,82,0,0,63,18.5,41.531905847094855,105.28747767080051,#1abc9c
,89,0,0,63,18.5,41.24982877681657,108.29374979945155,#1abc9c
,96,0,0,63,18.5,41.418730296258246,111.11925544160465,#1abc9c
,103,0,0,63,18.5,41.961070858810146,114.11593037974588,#1abc9c
,110,0,0,63,18.5,41.82434608770473,116.29995820955641,#1abc9c
,117,0,0,63,18.5,42.04641948393858,119.20566217367184,#1abc9c
,124,0,0,63,18.5,42.32980619501586,121.45981546541695,#1abc9c
,131,0,0,63,18.5,42.49805027450466,123.88142292803236,#1abc9c
,138,0,0,63,18.5,43.148619997154164,125.98102521339787,#1abc9c
,145,0,0,63,18.5,43.28232436694098,128.41267655502696,#1abc9c
,151,0,0,63,18.5,44.16531966218827,130.41246811835322,#1abc9c
,159,0,0,63,18.5,43.913802100371576,131.8178663205273,#1abc9c
,165,0,0,63,18.5,44.25230756485423,133.83774234011733,#1abc9c
,173,0,0,63,18.5,45.37960989355757,135.9175599371027,#1abc9c
,179,0,0,63,18.5,45.75637899320549,136.52877785684487,#1abc9c
,187,0,0,63,18.5,45.25053458140945,134.87072822535458,#1abc9c
,46,0,0,66,18.5,43.597980742021754,91.73633843500798,#f39c12
,52,0,0,66,18.5,42.96591583859571,95.15737901301728,#f39c12
,59,0,0,66,18.5,42.86979563684022,98.39250508436695,#f39c12
,67,0,0,66,18.5,42.39477393127599,102.26216158263577,#f39c12
,73,0,0,66,18.5,42.23507811769299,105.32957324588162,#f39c12
,81,0,0,66,18.5,41.79518046174923,108.11193486626233,#f39c12
,87,0,0,66,18.5,42.26239700227582,111.06144124861513,#f39c12
,94,0,0,66,18.5,42.12798031470974,114.51976785700633,#f39c12
,101,0,0,66,18.5,42.20034011105522,117.1676608280263,#f39c12
,108,0,0,66,18.5,42.927825680583894,119.31406812966117,#f39c12
,115,0,0,66,18.5,42.488238494491576,122.07630916688676,#f39c12
,123,0,0,66,18.5,42.62538551796484,124.33761611335996,#f39c12
,129,0,0,66,18.5,43.49282775552355,126.67152760991583,#f39c12
,136,0,0,66,18.5,43.645286877227335,128.89218606198543,#f39c12
,143,0,0,66,18.5,43.277021320627085,131.23442590878764,#f39c12
,150,0,0,66,18.5,44.64998294278739,133.84490395619113,#f39c12
,157,0,0,66,18.5,44.99366562575568,135.0343795201073,#f39c12
,164,0,0,66,18.5,45.54006901817189,137.03216282683502,#f39c12
,171,0,0,66,18.5,46.31991701935169,139.31505612059684,#f39c12
,178,0,0,66,18.5,46.18962930541899,141.01634168319325,#f39c12
,185,0,0,66,18.5,46.71441930185992,138.83375458747656,#f39c12
